dreamy
"['0', '1', '1', '2', '4', '5', '6']",0=0.0,1=0.0,1=0.0,2=0.0,4=0.0,5=0.0,6=0.0
"['0', '2', '4', '7', '7', '7', '8']",0=0.0,2=0.0,4=0.0,7=0.0,7=0.0,7=0.0,8=0.0
fresh
"['2', '3', '6']",2=0.0,3=0.0,6=0.0
"['2', '2', '6']",2=0.0,2=0.0,6=0.0
"['0', '2', '3', '5', '6', '8', '9']",0=0.0,2=0.0,3=0.0,5=0.0,6=0.0,8=0.0,9=0.0
"['0', '0', '0', '2', '3', '5', '7']",0=0.0,0=0.0,0=0.0,2=0.0,3=0.0,5=0.0,7=0.0
"['2', '2', '4', '4', '6', '8', '9']",2=0.0,2=0.0,4=0.0,4=0.0,6=0.0,8=0.0,9=0.0
flirtatious
"['0', '2', '2', '3', '4', '6', '8']",0=0.0,2=0.0,2=0.0,3=0.0,4=0.0,6=0.0,8=0.0
"['0', '1', '4', '4', '5', '6', '9']",0=0.0,1=0.0,4=0.0,4=0.0,5=0.0,6=0.0,9=0.0
"['2', '2', '3', '4', '6', '9', '9']",2=0.0,2=0.0,3=0.0,4=0.0,6=0.0,9=0.0,9=0.0
active
"['0', '2', '3', '4', '6', '7', '8']",0=0.0,2=0.0,3=0.0,4=0.0,6=0.0,7=0.0,8=0.0
"['0', '1', '2', '4', '9', '9', '9']",0=0.0,1=0.0,2=0.0,4=0.0,9=0.0,9=0.0,9=0.0
"['0', '0', '0', '3', '6', '6', '7']",0=0.0,0=0.0,0=0.0,3=0.0,6=0.0,6=0.0,7=0.0
"['0', '5', '6', '6', '7', '8', '9']",0=0.0,5=0.0,6=0.0,6=0.0,7=0.0,8=0.0,9=0.0
"['0', '1', '2', '4', '4', '9', '9']",0=0.0,1=0.0,2=0.0,4=0.0,4=0.0,9=0.0,9=0.0
"['0', '6', '6']",0=0.0,6=0.0,6=0.0
nerdy
"['0', '2', '4', '5', '6', '7', '8']",0=0.0,2=0.0,4=0.0,5=0.0,6=0.0,7=0.0,8=0.0
"['3', '4', '4', '7', '7', '7', '9']",3=0.0,4=0.0,4=0.0,7=0.0,7=0.0,7=0.0,9=0.0
meek & mild
"['0', '0', '2', '4', '6', '7', '9']",0=0.0,0=0.0,2=0.0,4=0.0,6=0.0,7=0.0,9=0.0
"['0', '2', '3', '4', '5', '6', '9']",0=0.0,2=0.0,3=0.0,4=0.0,5=0.0,6=0.0,9=0.0
"['0', '0', '1', '2', '6', '7', '9']",0=0.0,0=0.0,1=0.0,2=0.0,6=0.0,7=0.0,9=0.0
"['0', '0', '1', '2', '2', '3', '7']",0=0.0,0=0.0,1=0.0,2=0.0,2=0.0,3=0.0,7=0.0
exquisite
"['0', '0', '2', '4', '6', '7', '9']",0=0.0,0=0.0,2=0.0,4=0.0,6=0.0,7=0.0,9=0.0
"['0', '1', '2', '2', '6', '7', '9']",0=0.0,1=0.0,2=0.0,2=0.0,6=0.0,7=0.0,9=0.0
"['0', '0', '1', '2', '2', '2', '5']",0=0.0,0=0.0,1=0.0,2=0.0,2=0.0,2=0.0,5=0.0
luscious
"['0', '2', '5', '5', '6', '7', '9']",0=0.0,2=0.0,5=0.0,5=0.0,6=0.0,7=0.0,9=0.0
playful
"['0', '0', '2', '4', '5', '5', '9']",0=0.0,0=0.0,2=0.0,4=0.0,5=0.0,5=0.0,9=0.0
"['0', '1', '4', '5', '6', '6', '7']",0=0.0,1=0.0,4=0.0,5=0.0,6=0.0,6=0.0,7=0.0
rough
"['1', '2', '5', '6', '7', '9', '9']",1=0.0,2=0.0,5=0.0,6=0.0,7=0.0,9=0.0,9=0.0
"['0', '0', '0', '2', '7', '9', '9']",0=0.0,0=0.0,0=0.0,2=0.0,7=0.0,9=0.0,9=0.0
"['0', '1', '8']",0=0.0,1=0.0,8=0.0
"['0', '0', '0', '0', '1', '5', '9']",0=0.0,0=0.0,0=0.0,0=0.0,1=0.0,5=0.0,9=0.0
spic & span
"['0', '1', '2', '6', '7', '9', '9']",0=0.0,1=0.0,2=0.0,6=0.0,7=0.0,9=0.0,9=0.0
"['0', '0', '1', '1', '2', '5', '8']",0=0.0,0=0.0,1=0.0,1=0.0,2=0.0,5=0.0,8=0.0
precise
"['0', '1', '2', '4', '7', '9', '9']",0=0.0,1=0.0,2=0.0,4=0.0,7=0.0,9=0.0,9=0.0
"['0', '5', '6']",0=0.0,5=0.0,6=0.0
"['0', '0', '1', '2', '3', '4', '5']",0=0.0,0=0.0,1=0.0,2=0.0,3=0.0,4=0.0,5=0.0
heartbreaking
"['4', '9', '9']",4=0.0,9=0.0,9=0.0
beloved
"['0', '1', '2', '4', '9', '9', '9']",0=0.0,1=0.0,2=0.0,4=0.0,9=0.0,9=0.0,9=0.0
careful
"['0', '1', '1', '2', '9', '9', '9']",0=0.0,1=0.0,1=0.0,2=0.0,9=0.0,9=0.0,9=0.0
"['0', '0', '1', '2', '2', '2', '9']",0=0.0,0=0.0,1=0.0,2=0.0,2=0.0,2=0.0,9=0.0
"['0', '0', '5', '5', '5', '6', '9']",0=0.0,0=0.0,5=0.0,5=0.0,5=0.0,6=0.0,9=0.0
"['0', '2', '4', '6', '8', '8', '9']",0=0.0,2=0.0,4=0.0,6=0.0,8=0.0,8=0.0,9=0.0
"['0', '2', '3', '6', '7', '8', '9']",0=0.0,2=0.0,3=0.0,6=0.0,7=0.0,8=0.0,9=0.0
down & out
"['0', '0', '7']",0=0.0,0=0.0,7=0.0
passionate
"['0', '1', '6', '7', '9', '9', '9']",0=0.0,1=0.0,6=0.0,7=0.0,9=0.0,9=0.0,9=0.0
"['0', '1', '5', '7', '7', '7', '9']",0=0.0,1=0.0,5=0.0,7=0.0,7=0.0,7=0.0,9=0.0
"['0', '2', '2', '3', '6', '7', '7']",0=0.0,2=0.0,2=0.0,3=0.0,6=0.0,7=0.0,7=0.0
fast
"['0', '0', '1', '6', '7', '9', '9']",0=0.0,0=0.0,1=0.0,6=0.0,7=0.0,9=0.0,9=0.0
"['0', '1', '6', '6', '8', '9', '9']",0=0.0,1=0.0,6=0.0,6=0.0,8=0.0,9=0.0,9=0.0
"['0', '0', '1', '2', '2', '9', '9']",0=0.0,0=0.0,1=0.0,2=0.0,2=0.0,9=0.0,9=0.0
"['0', '2', '3', '5', '9', '9', '9']",0=0.0,2=0.0,3=0.0,5=0.0,9=0.0,9=0.0,9=0.0
"['3', '5', '8']",3=0.0,5=0.0,8=0.0
quirky
"['0', '0', '1', '7', '9', '9', '9']",0=0.0,0=0.0,1=0.0,7=0.0,9=0.0,9=0.0,9=0.0
"['0', '1', '1', '2', '6', '6', '7']",0=0.0,1=0.0,1=0.0,2=0.0,6=0.0,6=0.0,7=0.0
ripe
"['0', '5', '7', '9', '9', '9', '9']",0=0.0,5=0.0,7=0.0,9=0.0,9=0.0,9=0.0,9=0.0
"['0', '4', '8']",0=0.0,4=0.0,8=0.0
"['1', '1', '7']",1=0.0,1=0.0,7=0.0
"['1', '1', '2', '4', '4', '6', '9']",1=0.0,1=0.0,2=0.0,4=0.0,4=0.0,6=0.0,9=0.0
"['2', '2', '4']",2=0.0,2=0.0,4=0.0
well-preserved
"['5', '6', '7', '9', '9', '9', '9']",5=0.0,6=0.0,7=0.0,9=0.0,9=0.0,9=0.0,9=0.0
"['0', '2', '4', '6', '8', '9', '9']",0=0.0,2=0.0,4=0.0,6=0.0,8=0.0,9=0.0,9=0.0
"['4', '6', '7']",4=0.0,6=0.0,7=0.0
"['4', '7', '9']",4=0.0,7=0.0,9=0.0
huge
"['5', '6', '7', '9', '9', '9', '9']",5=0.0,6=0.0,7=0.0,9=0.0,9=0.0,9=0.0,9=0.0
"['0', '0', '1', '2', '5', '9', '9']",0=0.0,0=0.0,1=0.0,2=0.0,5=0.0,9=0.0,9=0.0
"['0', '2', '4', '6', '9', '9', '9']",0=0.0,2=0.0,4=0.0,6=0.0,9=0.0,9=0.0,9=0.0
tried & true
"['2', '2', '9']",2=0.0,2=0.0,9=0.0
crisp & delicious
"['0', '0', '0', '1', '4', '9', '9']",0=0.0,0=0.0,0=0.0,1=0.0,4=0.0,9=0.0,9=0.0
"['2', '2', '9']",2=0.0,2=0.0,9=0.0
"['0', '2', '6', '6', '6', '9', '9']",0=0.0,2=0.0,6=0.0,6=0.0,6=0.0,9=0.0,9=0.0
"['1', '2', '2']",1=0.0,2=0.0,2=0.0
inspirational
"['0', '0', '0', '4', '7', '9', '9']",0=0.0,0=0.0,0=0.0,4=0.0,7=0.0,9=0.0,9=0.0
"['0', '1', '2', '2', '6', '6', '8']",0=0.0,1=0.0,2=0.0,2=0.0,6=0.0,6=0.0,8=0.0
"['0', '0', '0', '1', '1', '5', '5']",0=0.0,0=0.0,0=0.0,1=0.0,1=0.0,5=0.0,5=0.0
"['0', '1', '2', '4', '5', '8', '9']",0=0.0,1=0.0,2=0.0,4=0.0,5=0.0,8=0.0,9=0.0
"['0', '0', '0', '2', '2', '3', '7']",0=0.0,0=0.0,0=0.0,2=0.0,2=0.0,3=0.0,7=0.0
old
"['0', '0', '0', '0', '4', '7', '9']",0=0.0,0=0.0,0=0.0,0=0.0,4=0.0,7=0.0,9=0.0
"['2', '3', '4', '5', '5', '5', '6']",2=0.0,3=0.0,4=0.0,5=0.0,5=0.0,5=0.0,6=0.0
"['4', '6', '9']",4=0.0,6=0.0,9=0.0
fragrant
"['0', '0', '0', '7', '7', '9', '9']",0=0.0,0=0.0,0=0.0,7=0.0,7=0.0,9=0.0,9=0.0
"['0', '1', '2', '3', '5', '6', '9']",0=0.0,1=0.0,2=0.0,3=0.0,5=0.0,6=0.0,9=0.0
"['2', '2', '6']",2=0.0,2=0.0,6=0.0
"['0', '0', '2', '5', '5', '6', '9']",0=0.0,0=0.0,2=0.0,5=0.0,5=0.0,6=0.0,9=0.0
thin
"['0', '3', '9']",0=0.0,3=0.0,9=0.0
"['0', '0', '0', '1', '1', '5', '9']",0=0.0,0=0.0,0=0.0,1=0.0,1=0.0,5=0.0,9=0.0
"['0', '0', '3', '5', '6', '6', '9']",0=0.0,0=0.0,3=0.0,5=0.0,6=0.0,6=0.0,9=0.0
needy
"['0', '0', '0', '6', '6', '7', '9']",0=0.0,0=0.0,0=0.0,6=0.0,6=0.0,7=0.0,9=0.0
"['0', '0', '1', '2', '2', '6', '9']",0=0.0,0=0.0,1=0.0,2=0.0,2=0.0,6=0.0,9=0.0
global
"['0', '0', '0', '6', '6', '7', '9']",0=0.0,0=0.0,0=0.0,6=0.0,6=0.0,7=0.0,9=0.0
"['2', '3', '7']",2=0.0,3=0.0,7=0.0
"['0', '0', '0', '5', '5', '5', '9']",0=0.0,0=0.0,0=0.0,5=0.0,5=0.0,5=0.0,9=0.0
"['0', '1', '1', '6', '7', '7', '9']",0=0.0,1=0.0,1=0.0,6=0.0,7=0.0,7=0.0,9=0.0
normal
"['0', '5', '7']",0=0.0,5=0.0,7=0.0
ferocious
"['0', '0', '0', '6', '6', '7', '9']",0=0.0,0=0.0,0=0.0,6=0.0,6=0.0,7=0.0,9=0.0
annoying
"['3', '8', '9']",3=0.0,8=0.0,9=0.0
"['0', '3', '5', '5', '7', '8', '9']",0=0.0,3=0.0,5=0.0,5=0.0,7=0.0,8=0.0,9=0.0
"['0', '1', '4', '5', '6', '8', '9']",0=0.0,1=0.0,4=0.0,5=0.0,6=0.0,8=0.0,9=0.0
plug & play
"['0', '0', '0', '2', '9', '9', '9']",0=0.0,0=0.0,0=0.0,2=0.0,9=0.0,9=0.0,9=0.0
"['0', '0', '1', '6', '8', '9', '9']",0=0.0,0=0.0,1=0.0,6=0.0,8=0.0,9=0.0,9=0.0
"['0', '5', '5', '6', '7', '8', '9']",0=0.0,5=0.0,5=0.0,6=0.0,7=0.0,8=0.0,9=0.0
worthless
"['0', '0', '2', '2', '9', '9', '9']",0=0.0,0=0.0,2=0.0,2=0.0,9=0.0,9=0.0,9=0.0
"['0', '2', '3', '5', '5', '6', '9']",0=0.0,2=0.0,3=0.0,5=0.0,5=0.0,6=0.0,9=0.0
"['0', '3', '5', '6', '6', '7', '9']",0=0.0,3=0.0,5=0.0,6=0.0,6=0.0,7=0.0,9=0.0
"['1', '6', '7', '7', '8', '8', '9']",1=0.0,6=0.0,7=0.0,7=0.0,8=0.0,8=0.0,9=0.0
"['1', '2', '6']",1=0.0,2=0.0,6=0.0
"['0', '0', '6']",0=0.0,0=0.0,6=0.0
squeaky clean
"['1', '5', '6']",1=0.0,5=0.0,6=0.0
"['2', '3', '8']",2=0.0,3=0.0,8=0.0
"['1', '2', '5']",1=0.0,2=0.0,5=0.0
"['3', '5', '7']",3=0.0,5=0.0,7=0.0
solid
"['0', '0', '1', '2', '4', '8', '9']",0=0.0,0=0.0,1=0.0,2=0.0,4=0.0,8=0.0,9=0.0
"['5', '5', '6', '6', '6', '7', '8']",5=0.0,5=0.0,6=0.0,6=0.0,6=0.0,7=0.0,8=0.0
devoted
"['0', '0', '1', '2', '4', '6', '9']",0=0.0,0=0.0,1=0.0,2=0.0,4=0.0,6=0.0,9=0.0
"['4', '6', '8']",4=0.0,6=0.0,8=0.0
sick & tired
"['0', '1', '2', '4', '6', '7', '9']",0=0.0,1=0.0,2=0.0,4=0.0,6=0.0,7=0.0,9=0.0
"['0', '0', '2', '3', '4', '7', '7']",0=0.0,0=0.0,2=0.0,3=0.0,4=0.0,7=0.0,7=0.0
deteriorated
"['0', '1', '2', '4', '6', '7', '9']",0=0.0,1=0.0,2=0.0,4=0.0,6=0.0,7=0.0,9=0.0
"['0', '2', '4', '7', '7', '7', '8']",0=0.0,2=0.0,4=0.0,7=0.0,7=0.0,7=0.0,8=0.0
"['0', '1', '2', '3', '5', '8', '8']",0=0.0,1=0.0,2=0.0,3=0.0,5=0.0,8=0.0,8=0.0
hit & miss
"['2', '6', '6']",2=0.0,6=0.0,6=0.0
"['1', '2', '4', '6', '7', '9', '9']",1=0.0,2=0.0,4=0.0,6=0.0,7=0.0,9=0.0,9=0.0
fancy
"['2', '2', '5', '7', '7', '8', '9']",2=0.0,2=0.0,5=0.0,7=0.0,7=0.0,8=0.0,9=0.0
"['0', '7', '9']",0=0.0,7=0.0,9=0.0
"['1', '2', '3', '5', '6', '6', '7']",1=0.0,2=0.0,3=0.0,5=0.0,6=0.0,6=0.0,7=0.0
"['0', '1', '2', '2', '6', '6', '7']",0=0.0,1=0.0,2=0.0,2=0.0,6=0.0,6=0.0,7=0.0
"['0', '0', '0', '1', '2', '5', '7']",0=0.0,0=0.0,0=0.0,1=0.0,2=0.0,5=0.0,7=0.0
temperamental
"['0', '2', '2', '2', '7', '8', '9']",0=0.0,2=0.0,2=0.0,2=0.0,7=0.0,8=0.0,9=0.0
"['0', '0', '1', '6', '6', '7', '9']",0=0.0,0=0.0,1=0.0,6=0.0,6=0.0,7=0.0,9=0.0
"['0', '0', '0', '1', '4', '5', '9']",0=0.0,0=0.0,0=0.0,1=0.0,4=0.0,5=0.0,9=0.0
refreshing
"['2', '2', '2', '5', '7', '8', '9']",2=0.0,2=0.0,2=0.0,5=0.0,7=0.0,8=0.0,9=0.0
"['5', '6', '6', '6', '7', '8', '9']",5=0.0,6=0.0,6=0.0,6=0.0,7=0.0,8=0.0,9=0.0
emotional
"['2', '2', '2', '5', '7', '8', '9']",2=0.0,2=0.0,2=0.0,5=0.0,7=0.0,8=0.0,9=0.0
"['1', '1', '2', '6', '6', '7', '9']",1=0.0,1=0.0,2=0.0,6=0.0,6=0.0,7=0.0,9=0.0
"['0', '0', '1', '1', '3', '5', '9']",0=0.0,0=0.0,1=0.0,1=0.0,3=0.0,5=0.0,9=0.0
"['1', '1', '1', '6', '6', '7', '9']",1=0.0,1=0.0,1=0.0,6=0.0,6=0.0,7=0.0,9=0.0
"['6', '6', '9']",6=0.0,6=0.0,9=0.0
tiny
"['2', '2', '5', '5', '7', '8', '9']",2=0.0,2=0.0,5=0.0,5=0.0,7=0.0,8=0.0,9=0.0
cuddly
"['2', '5', '5', '6', '8', '9', '9']",2=0.0,5=0.0,5=0.0,6=0.0,8=0.0,9=0.0,9=0.0
"['2', '4', '5', '8', '8', '9', '9']",2=0.0,4=0.0,5=0.0,8=0.0,8=0.0,9=0.0,9=0.0
"['0', '4', '5', '6', '6', '8', '8']",0=0.0,4=0.0,5=0.0,6=0.0,6=0.0,8=0.0,8=0.0
enormous
"['2', '5', '5', '6', '8', '9', '9']",2=0.0,5=0.0,5=0.0,6=0.0,8=0.0,9=0.0,9=0.0
"['0', '0', '0', '2', '3', '4', '6']",0=0.0,0=0.0,0=0.0,2=0.0,3=0.0,4=0.0,6=0.0
"['0', '1', '2', '4', '6', '8', '9']",0=0.0,1=0.0,2=0.0,4=0.0,6=0.0,8=0.0,9=0.0
"['0', '0', '2', '2', '2', '8', '9']",0=0.0,0=0.0,2=0.0,2=0.0,2=0.0,8=0.0,9=0.0
"['0', '1', '3', '3', '6', '6', '7']",0=0.0,1=0.0,3=0.0,3=0.0,6=0.0,6=0.0,7=0.0
whimsical
"['0', '2', '5', '5', '6', '8', '9']",0=0.0,2=0.0,5=0.0,5=0.0,6=0.0,8=0.0,9=0.0
"['0', '0', '2', '5', '5', '7', '9']",0=0.0,0=0.0,2=0.0,5=0.0,5=0.0,7=0.0,9=0.0
"['0', '3', '4']",0=0.0,3=0.0,4=0.0
rich
"['0', '0', '7']",0=0.0,0=0.0,7=0.0
"['0', '0', '2', '3', '5', '6', '6']",0=0.0,0=0.0,2=0.0,3=0.0,5=0.0,6=0.0,6=0.0
"['2', '4', '4', '5', '5', '9', '9']",2=0.0,4=0.0,4=0.0,5=0.0,5=0.0,9=0.0,9=0.0
"['0', '0', '0', '4', '9', '9', '9']",0=0.0,0=0.0,0=0.0,4=0.0,9=0.0,9=0.0,9=0.0
gross
"['5', '5', '6', '8', '8', '9', '9']",5=0.0,5=0.0,6=0.0,8=0.0,8=0.0,9=0.0,9=0.0
neat & clean
"['4', '5', '5', '6', '8', '9', '9']",4=0.0,5=0.0,5=0.0,6=0.0,8=0.0,9=0.0,9=0.0
charming
"['2', '4', '5']",2=0.0,4=0.0,5=0.0
"['1', '1', '2', '4', '6', '7', '9']",1=0.0,1=0.0,2=0.0,4=0.0,6=0.0,7=0.0,9=0.0
crazy
"['5', '5', '6', '7', '8', '9', '9']",5=0.0,5=0.0,6=0.0,7=0.0,8=0.0,9=0.0,9=0.0
"['0', '1', '2', '4', '4', '5', '5']",0=0.0,1=0.0,2=0.0,4=0.0,4=0.0,5=0.0,5=0.0
"['9', '9', '9']",9=0.0,9=0.0,9=0.0
"['0', '0', '0', '1', '6', '7', '9']",0=0.0,0=0.0,0=0.0,1=0.0,6=0.0,7=0.0,9=0.0
earthy
"['5', '5', '6', '8', '8', '9', '9']",5=0.0,5=0.0,6=0.0,8=0.0,8=0.0,9=0.0,9=0.0
"['0', '3', '6', '6', '6', '7', '9']",0=0.0,3=0.0,6=0.0,6=0.0,6=0.0,7=0.0,9=0.0
"['0', '0', '5', '5', '6', '7', '9']",0=0.0,0=0.0,5=0.0,5=0.0,6=0.0,7=0.0,9=0.0
"['1', '4', '4', '6', '6', '7', '9']",1=0.0,4=0.0,4=0.0,6=0.0,6=0.0,7=0.0,9=0.0
"['0', '0', '0', '3', '4', '4', '6']",0=0.0,0=0.0,0=0.0,3=0.0,4=0.0,4=0.0,6=0.0
rare
"['3', '5', '5', '6', '8', '8', '9']",3=0.0,5=0.0,5=0.0,6=0.0,8=0.0,8=0.0,9=0.0
"['0', '0', '3', '4', '4', '6', '9']",0=0.0,0=0.0,3=0.0,4=0.0,4=0.0,6=0.0,9=0.0
nasty
"['0', '1', '6']",0=0.0,1=0.0,6=0.0
"['3', '4', '4', '7', '7', '9', '9']",3=0.0,4=0.0,4=0.0,7=0.0,7=0.0,9=0.0,9=0.0
grumpy
"['0', '4', '4', '7', '7', '8', '9']",0=0.0,4=0.0,4=0.0,7=0.0,7=0.0,8=0.0,9=0.0
"['0', '0', '2', '3', '5', '9', '9']",0=0.0,0=0.0,2=0.0,3=0.0,5=0.0,9=0.0,9=0.0
"['1', '1', '3', '5', '6', '7', '9']",1=0.0,1=0.0,3=0.0,5=0.0,6=0.0,7=0.0,9=0.0
swift
"['6', '7', '7']",6=0.0,7=0.0,7=0.0
"['0', '0', '0', '0', '1', '2', '2']",0=0.0,0=0.0,0=0.0,0=0.0,1=0.0,2=0.0,2=0.0
evil
"['0', '4', '4', '5', '7', '7', '9']",0=0.0,4=0.0,4=0.0,5=0.0,7=0.0,7=0.0,9=0.0
"['1', '1', '2', '2', '4', '6', '7']",1=0.0,1=0.0,2=0.0,2=0.0,4=0.0,6=0.0,7=0.0
"['0', '0', '5', '7', '7', '8', '9']",0=0.0,0=0.0,5=0.0,7=0.0,7=0.0,8=0.0,9=0.0
"['0', '0', '4', '6', '6', '8', '8']",0=0.0,0=0.0,4=0.0,6=0.0,6=0.0,8=0.0,8=0.0
politically correct
"['0', '4', '5']",0=0.0,4=0.0,5=0.0
"['0', '0', '2', '5', '6', '6', '9']",0=0.0,0=0.0,2=0.0,5=0.0,6=0.0,6=0.0,9=0.0
bulky
"['0', '3', '5', '6', '6', '7', '7']",0=0.0,3=0.0,5=0.0,6=0.0,6=0.0,7=0.0,7=0.0
"['0', '2', '2', '2', '6', '6', '7']",0=0.0,2=0.0,2=0.0,2=0.0,6=0.0,6=0.0,7=0.0
"['0', '0', '0', '2', '6', '9', '9']",0=0.0,0=0.0,0=0.0,2=0.0,6=0.0,9=0.0,9=0.0
"['0', '1', '2', '3', '5', '6', '7']",0=0.0,1=0.0,2=0.0,3=0.0,5=0.0,6=0.0,7=0.0
"['0', '2', '4', '5', '6', '7', '8']",0=0.0,2=0.0,4=0.0,5=0.0,6=0.0,7=0.0,8=0.0
"['1', '1', '3', '6', '7', '9', '9']",1=0.0,1=0.0,3=0.0,6=0.0,7=0.0,9=0.0,9=0.0
fragile
"['0', '3', '5', '6', '6', '6', '7']",0=0.0,3=0.0,5=0.0,6=0.0,6=0.0,6=0.0,7=0.0
"['4', '5', '6', '7', '8', '9', '9']",4=0.0,5=0.0,6=0.0,7=0.0,8=0.0,9=0.0,9=0.0
"['1', '2', '4', '4', '4', '6', '8']",1=0.0,2=0.0,4=0.0,4=0.0,4=0.0,6=0.0,8=0.0
"['0', '1', '1', '7', '7', '8', '9']",0=0.0,1=0.0,1=0.0,7=0.0,7=0.0,8=0.0,9=0.0
european
"['4', '5', '7']",4=0.0,5=0.0,7=0.0
"['1', '1', '2', '5', '9', '9', '9']",1=0.0,1=0.0,2=0.0,5=0.0,9=0.0,9=0.0,9=0.0
"['4', '7', '7']",4=0.0,7=0.0,7=0.0
"['0', '1', '2', '5', '6', '9', '9']",0=0.0,1=0.0,2=0.0,5=0.0,6=0.0,9=0.0,9=0.0
"['0', '1', '2', '3', '4', '5', '6']",0=0.0,1=0.0,2=0.0,3=0.0,4=0.0,5=0.0,6=0.0
"['1', '1', '6', '7', '7', '8', '9']",1=0.0,1=0.0,6=0.0,7=0.0,7=0.0,8=0.0,9=0.0
puzzling
"['0', '3', '4', '5', '6', '6', '7']",0=0.0,3=0.0,4=0.0,5=0.0,6=0.0,6=0.0,7=0.0
"['0', '2', '4', '5', '6', '6', '8']",0=0.0,2=0.0,4=0.0,5=0.0,6=0.0,6=0.0,8=0.0
complicated
"['3', '3', '9']",3=0.0,3=0.0,9=0.0
"['0', '1', '2', '5', '6', '6', '7']",0=0.0,1=0.0,2=0.0,5=0.0,6=0.0,6=0.0,7=0.0
"['0', '4', '6', '8', '9', '9', '9']",0=0.0,4=0.0,6=0.0,8=0.0,9=0.0,9=0.0,9=0.0
lewd & lascivious
"['0', '3', '6', '6', '6', '8', '9']",0=0.0,3=0.0,6=0.0,6=0.0,6=0.0,8=0.0,9=0.0
"['0', '6', '9']",0=0.0,6=0.0,9=0.0
"['0', '6', '7']",0=0.0,6=0.0,7=0.0
warm & cozy
"['0', '1', '2', '4', '5', '6', '9']",0=0.0,1=0.0,2=0.0,4=0.0,5=0.0,6=0.0,9=0.0
"['0', '6', '7']",0=0.0,6=0.0,7=0.0
"['0', '0', '2', '3', '5', '7', '9']",0=0.0,0=0.0,2=0.0,3=0.0,5=0.0,7=0.0,9=0.0
"['0', '1', '2', '2', '3', '7', '9']",0=0.0,1=0.0,2=0.0,2=0.0,3=0.0,7=0.0,9=0.0
"['3', '4', '5', '5', '5', '6', '9']",3=0.0,4=0.0,5=0.0,5=0.0,5=0.0,6=0.0,9=0.0
essential
"['0', '0', '4', '5', '6', '6', '8']",0=0.0,0=0.0,4=0.0,5=0.0,6=0.0,6=0.0,8=0.0
"['0', '1', '2', '5', '5', '6', '8']",0=0.0,1=0.0,2=0.0,5=0.0,5=0.0,6=0.0,8=0.0
sappy
"['0', '4', '5', '6', '6', '8', '9']",0=0.0,4=0.0,5=0.0,6=0.0,6=0.0,8=0.0,9=0.0
obnoxious
"['6', '8', '9']",6=0.0,8=0.0,9=0.0
"['2', '4', '4', '6', '6', '6', '8']",2=0.0,4=0.0,4=0.0,6=0.0,6=0.0,6=0.0,8=0.0
timeless
"['0', '0', '0', '5', '6', '8', '9']",0=0.0,0=0.0,0=0.0,5=0.0,6=0.0,8=0.0,9=0.0
"['2', '5', '7']",2=0.0,5=0.0,7=0.0
"['2', '2', '4', '5', '5', '9', '9']",2=0.0,2=0.0,4=0.0,5=0.0,5=0.0,9=0.0,9=0.0
expensive
"['1', '7', '7']",1=0.0,7=0.0,7=0.0
modern
"['0', '1', '2', '6', '7', '8', '9']",0=0.0,1=0.0,2=0.0,6=0.0,7=0.0,8=0.0,9=0.0
"['0', '2', '3', '4', '4', '5', '8']",0=0.0,2=0.0,3=0.0,4=0.0,4=0.0,5=0.0,8=0.0
adorable
"['0', '5', '9']",0=0.0,5=0.0,9=0.0
"['1', '1', '6', '6', '7', '7', '9']",1=0.0,1=0.0,6=0.0,6=0.0,7=0.0,7=0.0,9=0.0
"['0', '4', '6', '6', '8', '8', '8']",0=0.0,4=0.0,6=0.0,6=0.0,8=0.0,8=0.0,8=0.0
exhausting
"['1', '2', '4', '6', '6', '7', '9']",1=0.0,2=0.0,4=0.0,6=0.0,6=0.0,7=0.0,9=0.0
"['0', '1', '2', '5', '7', '9', '9']",0=0.0,1=0.0,2=0.0,5=0.0,7=0.0,9=0.0,9=0.0
"['4', '9', '9']",4=0.0,9=0.0,9=0.0
chubby
"['1', '2', '4', '6', '6', '7', '9']",1=0.0,2=0.0,4=0.0,6=0.0,6=0.0,7=0.0,9=0.0
"['5', '6', '6']",5=0.0,6=0.0,6=0.0
darling
"['5', '6', '6']",5=0.0,6=0.0,6=0.0
philosophical
"['1', '4', '5', '6', '6', '7', '7']",1=0.0,4=0.0,5=0.0,6=0.0,6=0.0,7=0.0,7=0.0
"['0', '0', '6']",0=0.0,0=0.0,6=0.0
"['0', '0', '5']",0=0.0,0=0.0,5=0.0
cruel & unusual
"['1', '2', '5', '6', '6', '7', '7']",1=0.0,2=0.0,5=0.0,6=0.0,6=0.0,7=0.0,7=0.0
"['1', '7', '8']",1=0.0,7=0.0,8=0.0
"['0', '1', '2', '4', '5', '5', '5']",0=0.0,1=0.0,2=0.0,4=0.0,5=0.0,5=0.0,5=0.0
"['0', '4', '4', '6', '8', '8', '9']",0=0.0,4=0.0,4=0.0,6=0.0,8=0.0,8=0.0,9=0.0
unusual
"['4', '5', '6']",4=0.0,5=0.0,6=0.0
"['0', '1', '6']",0=0.0,1=0.0,6=0.0
corny
"['1', '2', '5', '6', '6', '7', '9']",1=0.0,2=0.0,5=0.0,6=0.0,6=0.0,7=0.0,9=0.0
"['0', '2', '4', '5', '6', '6', '9']",0=0.0,2=0.0,4=0.0,5=0.0,6=0.0,6=0.0,9=0.0
inexperienced
